survey_id,site_code,survey_date,time_start,time_end,observer,code,common_name,distance,bird_count,observation_notes,seen,heard,direction,qccomment
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,UNHU,Unidentified Hummingbird,FT,1,,True,True,NE,
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,HOFI,House Finch,FT,1,,True,True,N,
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,UNBI,Unidentified Bird,40+,1,,False,True,S,
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,EUCD,Eurasian Collared-Dove,40+,1,,True,False,W,
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,HOSP,House Sparrow,40+,2,,False,True,S,
6632,T-13,2015-02-03,10:23:00,10:38:00,BrCo,GIWO,Gila Woodpecker,40+,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ABTO,Abert's Towhee,40+,1,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ABTO,Abert's Towhee,20-40,1,,True,True,N,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,UNGN,Unidentified Gnatcatcher,40+,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,SAPH,Say's Phoebe,40+,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ANHU,Anna's Hummingbird,40+,1,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,COHU,Costa's Hummingbird,10-20,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,VERD,Verdin,10-20,1,,False,True,N,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,YRWA,Yellow-rumped Warbler,nan,0,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,VERD,Verdin,20-40,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,SAPH,Say's Phoebe,40+,1,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ABTO,Abert's Towhee,40+,1,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,RCKI,Ruby-crowned Kinglet,20-40,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ABTO,Abert's Towhee,20-40,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,VERD,Verdin,10-20,1,,True,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,MODO,Mourning Dove,FT,2,,True,False,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,VERD,Verdin,FT,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,HOFI,House Finch,FT,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,NOMO,Northern Mockingbird,40+,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,UNGN,Unidentified Gnatcatcher,20-40,1,,False,True,W,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,HOFI,House Finch,FT,1,,False,True,N,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,RCKI,Ruby-crowned Kinglet,10-20,1,,False,True,N,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,ABTO,Abert's Towhee,10-20,2,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,HOFI,House Finch,20-40,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,UNGN,Unidentified Gnatcatcher,40+,1,,False,True,E,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,GTGR,Great-tailed Grackle,40+,1,,False,True,N,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,HOFI,House Finch,FT,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,GIWO,Gila Woodpecker,40+,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,WCSP,White-crowned Sparrow,10-20,1,,False,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,UNHU,Unidentified Hummingbird,FT,2,,True,True,S,
6633,EE-6A,2015-02-03,08:49:00,09:04:00,BrCo,GTGR,Great-tailed Grackle,FT,1,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,6,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,SAPH,Say's Phoebe,40+,1,,False,True,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,EUST,European Starling,FT,2,,True,True,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,FT,1,,True,True,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,3,,True,False,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,CBTH,Curve-billed Thrasher,10-20,1,,False,True,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,40+,8,,True,True,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,ROPI,Rock Pigeon,FT,1,,True,False,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,40+,20,,True,True,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,EUST,European Starling,40+,8,,True,False,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,40+,1,,True,True,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GIWO,Gila Woodpecker,40+,1,,True,False,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,EUST,European Starling,FT,12,,True,True,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,40+,1,,True,False,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,MODO,Mourning Dove,FT,2,,True,False,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,UNHU,Unidentified Hummingbird,0-5,1,,True,True,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,FT,2,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,FT,1,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,MODO,Mourning Dove,40+,1,,True,False,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,EUST,European Starling,40+,20,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,5,,False,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,FT,2,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,ROPI,Rock Pigeon,FT,3,,True,False,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,2,,False,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,4,,False,True,W,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,NOFL,Northern Flicker,5-10,1,,True,False,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,FT,2,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,15,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,MODO,Mourning Dove,40+,2,,True,False,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,1,,False,True,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,GTGR,Great-tailed Grackle,40+,2,,True,False,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,40+,2,,True,False,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,MODO,Mourning Dove,40+,1,,True,False,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,0-5,5,,True,False,S,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,ROPI,Rock Pigeon,40+,2,,True,False,NW,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,RWBL,Red-winged Blackbird,10-20,6,,True,True,E,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,EUST,European Starling,FT,1,,True,True,N,
6634,R-12,2015-02-03,09:38:00,09:53:00,BrCo,HOFI,House Finch,FT,1,,True,True,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,RCKI,Ruby-crowned Kinglet,20-40,1,,False,True,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,EUST,European Starling,FT,1,,True,False,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,EUCD,Eurasian Collared-Dove,40+,1,in snag,True,True,NE,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,SOSP,Song Sparrow,20-40,1,,False,True,NE,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,SOSP,Song Sparrow,20-40,1,,False,True,NW,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,GTGR,Great-tailed Grackle,40+,1,,False,True,S,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,ABTO,Abert's Towhee,40+,1,,False,True,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,UNBI,Unidentified Bird,FT,1,SOSP?,True,False,N,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,YRWA,Yellow-rumped Warbler,40+,1,,False,True,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,ANHU,Anna's Hummingbird,40+,1,,False,True,S,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,GTGR,Great-tailed Grackle,40+,1,far,False,True,N,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,GTGR,Great-tailed Grackle,FT,1,,True,False,NW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,GTGR,Great-tailed Grackle,FT,1,,True,True,W,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,40+,3,far,True,False,N,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,40+,1,far,True,True,NE,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,FT,1,,True,True,SW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,HETH,Hermit Thrush,40+,1,far,False,True,SW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,AMKE,American Kestrel,FT,1,,True,True,SW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GBHE,Great Blue Heron,40+,1,far,True,False,W,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,40+,3,far,True,False,W,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,NRWS,Northern Rough-winged Swallow,FT,2,,True,True,S,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UNBL,Unidentified Blackbird,FT,40,far; 40+; maybe mixed flock including BRBL,True,True,S,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UNBL,Unidentified Blackbird,FT,70,far; 70+;  maybe mixed flock including BRBL,True,False,SW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UNBL,Unidentified Blackbird,FT,4,,True,False,SW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UNBL,Unidentified Blackbird,FT,25,far; 25+; maybe mixed flock including BRBL,True,False,S,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,HOLA,Horned Lark,40+,2,out of order; maybe more; small flock seen in that direction after count,False,True,SW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,ABTO,Abert's Towhee,40+,2,,True,False,N,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,VERD,Verdin,20-40,1,,False,True,NE,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,SOSP,Song Sparrow,40+,1,,False,True,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,MODO,Mourning Dove,FT,1,,True,False,SW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,EUCD,Eurasian Collared-Dove,40+,1,,False,True,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,MODO,Mourning Dove,40+,1,,True,False,S,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,LBWO,Ladder-backed Woodpecker,40+,1,answering other one,False,True,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,LBWO,Ladder-backed Woodpecker,40+,1,,False,True,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,GTGR,Great-tailed Grackle,FT,3,,True,False,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,RTHA,Red-tailed Hawk,40+,1,far,True,False,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,OCWA,Orange-crowned Warbler,20-40,1,,False,True,E,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,YRWA,Yellow-rumped Warbler,40+,1,,False,True,E,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOSP,House Sparrow,40+,1,,False,True,SE,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,ROPI,Rock Pigeon,FT,25,25+,True,False,NW,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,EUCD,Eurasian Collared-Dove,20-40,1,,True,True,N,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,VERD,Verdin,20-40,1,,False,True,N,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,YRWA,Yellow-rumped Warbler,20-40,1,,False,True,N,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,MODO,Mourning Dove,20-40,1,,True,False,E,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOSP,House Sparrow,5-10,1,,True,False,NE,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,SAPH,Say's Phoebe,20-40,1,,True,False,N,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,MALL,Mallard,FT,3,high but dropping down for ponds to N; out of order,True,False,NE,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,UNBI,Unidentified Bird,20-40,1,"fussy, no clue; out of order",False,True,NW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,UDOV,Unidentified Dove,FT,2,,True,False,N,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,UNSP,Unidentified Sparrow,40+,1,thin notes; maybe more; out of order,False,True,SW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,MODO,Mourning Dove,FT,1,far,True,False,W,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,VERD,Verdin,20-40,1,,False,True,NW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,GTGR,Great-tailed Grackle,FT,3,,True,False,NW,
6775,PE-10B,2015-02-03,08:54:00,09:09:00,ShHo,MAWR,Marsh Wren,10-20,1,,True,True,NE,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,ROPI,Rock Pigeon,FT,1,,True,False,SW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,40+,3,maybe more,False,True,E,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,FT,2,,True,True,NE,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,FT,2,,True,False,E,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,20-40,1,,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,FT,1,,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,40+,1,,True,True,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,EUCD,Eurasian Collared-Dove,40+,1,,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,10-20,1,,True,True,SE,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,ROPI,Rock Pigeon,40+,4,far,True,False,NE,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,20-40,1,,False,True,NW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,FT,1,,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,ROPI,Rock Pigeon,40+,3,,True,False,SW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,10-20,2,,True,True,S,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOFI,House Finch,FT,2,,True,True,NW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,UNBI,Unidentified Bird,FT,1,maybe VERD,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,FT,2,,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,ROPI,Rock Pigeon,40+,1,far,True,False,N,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,GTGR,Great-tailed Grackle,FT,1,,True,True,SW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,ROPI,Rock Pigeon,40+,2,,True,False,S,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,40+,1,,True,False,S,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,20-40,1,,True,False,SE,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,20-40,4,maybe more,True,True,SW,
6777,S-16,2015-02-03,10:14:00,10:29:00,ShHo,HOSP,House Sparrow,20-40,1,,False,True,SE,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,EUST,European Starling,40+,2,far; maybe more,False,True,E,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,HOSP,House Sparrow,40+,2,far; maybe more,False,True,E,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,FT,4,,True,False,NW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,CBTH,Curve-billed Thrasher,40+,1,far,False,True,N,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,EUST,European Starling,FT,3,,True,False,NE,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,NRWS,Northern Rough-winged Swallow,40+,1,far,False,True,E,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,40+,1,far,False,True,SE,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UNBL,Unidentified Blackbird,FT,1,,True,False,NW,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,ROPI,Rock Pigeon,40+,13,far; 13+,True,False,N,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,UDOV,Unidentified Dove,40+,3,far; 3+,True,False,N,
6769,P-18,2015-02-03,07:48:00,08:03:00,ShHo,GTGR,Great-tailed Grackle,FT,2,,True,False,N,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOSP,House Sparrow,40+,2,far by olenader redge; maybe more,False,True,S,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,GTGR,Great-tailed Grackle,20-40,1,out of order,True,False,E,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,ROPI,Rock Pigeon,40+,11,on noof,True,False,W,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOSP,House Sparrow,20-40,1,,False,True,SW,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOFI,House Finch,40+,1,far,False,True,N,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,HOFI,House Finch,40+,1,far,False,True,E,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,VERD,Verdin,40+,1,,False,True,E,
6776,T-19,2015-02-03,11:13:00,11:28:00,ShHo,MODO,Mourning Dove,20-40,1,,True,False,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,MODO,Mourning Dove,40+,1,,True,True,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,20-40,6,,True,True,NW,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,FT,1,,True,False,NW,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,FT,5,,True,True,E,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,HOFI,House Finch,FT,4,,True,True,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,HOFI,House Finch,FT,10,maybe more,True,True,E,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,EUST,European Starling,FT,8,far; maybe more,True,False,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,NOMO,Northern Mockingbird,5-10,1,,True,True,E,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,MODO,Mourning Dove,20-40,1,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,EUCD,Eurasian Collared-Dove,0-5,1,on pole next to me,True,True,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,ROPI,Rock Pigeon,FT,1,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,ROPI,Rock Pigeon,FT,2,,True,False,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GIWO,Gila Woodpecker,40+,2,,False,True,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,MODO,Mourning Dove,FT,2,,True,True,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,40+,1,far; exact direction uncertain,False,True,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,HOSP,House Sparrow,20-40,1,,False,True,W,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GIWO,Gila Woodpecker,FT,1,,True,False,SW,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,VERD,Verdin,20-40,1,,True,True,NW,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,HOFI,House Finch,40+,1,,True,True,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,COHU,Costa's Hummingbird,20-40,1,exact direction uncertain,False,True,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,CANG,Canada Goose,40+,1,probably more; far; exact direction uncertain,False,True,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,AMKE,American Kestrel,FT,1,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,HOFI,House Finch,FT,5,maybe more,True,True,NE,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,HOFI,House Finch,20-40,1,,False,True,SW,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,ABTO,Abert's Towhee,20-40,1,,False,True,E,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,MODO,Mourning Dove,20-40,1,,True,False,NW,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,HOLA,Horned Lark,FT,1,out of order; brief notes; exact direction uncertain,False,True,NW,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,UFLI,Unidentified Flicker,40+,1,far,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,ATFL,Ash-throated Flycatcher,40+,1,,False,True,N,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,GIFL,Gilded Flicker,40+,2,,True,False,S,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,HOFI,House Finch,FT,1,,True,True,SE,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,VERD,Verdin,40+,2,,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,GAQU,Gambel's Quail,40+,1,,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,YRWA,Yellow-rumped Warbler,40+,1,,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,VERD,Verdin,40+,1,,False,True,N,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,MODO,Mourning Dove,40+,1,far,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,HOFI,House Finch,FT,2,far,True,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,CBTH,Curve-billed Thrasher,40+,1,far,True,False,SW,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,CACW,Cactus Wren,40+,1,,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,UNFA,Unidentified Falcon,FT,2,PRFA?; dived down fast near me fussing with each other then flew quickly off,True,True,N,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,UFLI,Unidentified Flicker,40+,2,calling each other,False,True,SW,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,UFLI,Unidentified Flicker,40+,1,far,False,True,S,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,GAQU,Gambel's Quail,40+,1,far,False,True,S,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,BTGN,Black-tailed Gnatcatcher,40+,1,,False,True,S,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,GIWO,Gila Woodpecker,40+,1,far,False,True,W,
6780,G-15,2015-02-04,10:41:00,10:56:00,ShHo,HOFI,House Finch,40+,1,far; exact direction uncertain,False,True,SW,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,FT,2,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,ROPI,Rock Pigeon,FT,4,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,MODO,Mourning Dove,FT,2,,True,False,W,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,COHA,Cooper's Hawk,40+,1,flew from eucalyptus,True,False,W,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,ROPI,Rock Pigeon,FT,12,,True,False,N,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,CBTH,Curve-billed Thrasher,40+,1,,True,True,W,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,MODO,Mourning Dove,40+,1,far,True,False,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,GTGR,Great-tailed Grackle,40+,5,far,True,False,S,
6778,P-16,2015-02-04,07:49:00,08:10:00,ShHo,EUST,European Starling,40+,2,far,True,False,S,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,VERD,Verdin,20-40,1,,False,True,NW,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,UNBI,Unidentified Bird,FT,1,far; small,True,False,N,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,ANHU,Anna's Hummingbird,20-40,1,,True,False,NW,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,VERD,Verdin,40+,1,,False,True,N,
6779,I-17,2015-02-04,09:15:00,09:30:00,ShHo,UNBI,Unidentified Bird,FT,1,far; probably UDOV,True,False,S,
